72,55.4,123.6,68.8,28.4,82.4
93.6,73.4,144.8,84.4,36.2,101
92.2,67.2,136.6,75.4,40.6,91.4
72.4,53,109.4,61.8,34.4,85.2
71,51.6,112.6,59.4,25.6,81
82.6,60,128,70.8,35.2,81.6
83.6,61.2,124.6,75.2,38.4,95
71.8,49.2,116.2,61.8,27.6,87.8
60.4,44.8,108.4,52.8,28.2,71.8
75.8,60.8,127.6,67.8,31.2,88
96.8,75.6,139.6,83.8,47,108
82.6,59.2,122.4,68.2,36.2,89.6
70.6,48.4,110.8,57.8,20.8,80.2
76.6,54.4,117.8,63.4,26.4,86.6
86.2,64.8,129.4,76.2,37.2,98.6
76.8,52.2,116.2,63.6,35.8,92.2
64.6,34.6,101.4,45.4,25.4,74.2
66,39.8,109,50.2,24,75.4
80,55,129.8,67,40.6,99.2
80.8,60,130,71.6,42.8,100.4
68.8,45.4,121.6,54.2,28.4,78.4
65.2,34,116,46.8,16.2,72.8
78.8,49.6,127.8,65,0.8,85.8
90,58.2,133.4,68.2,-40.2,89.4
77.6,45.4,119.4,55.4,11.2,73.2
66.8,36,109,48.6,57.4,68.4
78.8,48.2,126.4,59.2,48.6,62.2
94.2,61.8,135.6,72.4,55.4,95.4
80,47.4,120.2,57.8,50.2,84
63.2,34.2,109.8,45.8,40.2,64.8
70.8,39.8,121.2,52.8,42.2,72
88.6,57,134.6,66.4,52,80.4
88.4,54.6,132,65,52,79.8
81,44.8,123.6,55,41.2,74.2
69.8,40.8,116.8,49.8,35.8,69.8
86.8,58.8,141.6,70.2,53.6,89.2
99.8,64.8,145.2,76.6,56.6,93.2
72.8,37.6,119.2,49.6,35.6,72.6
64.6,37.8,114.4,52.6,33.6,64.4
86.6,60.6,132.4,71.6,46.8,86.6
100.6,72,139.4,78.6,56,90.4
86.2,57.4,121.2,67.2,47,80.4
62.8,34.2,105.8,46.4,24.4,69.8
75.6,43.4,121.2,55.4,33.4,71.4
94,58.2,135.2,67.2,42.8,82.2
80.6,44.8,121.4,53.6,15.6,77
67.8,32.8,111.2,39.8,-45.6,65.6
77.6,41,119.4,45.4,23.4,63
91.6,59,138,65.6,92.8,88.2
80.6,50.2,124.8,58.2,50.2,79.4
66.8,34,111.2,43.2,37,60
